query,google_place_url,business_name,business_domain,business_phone,type,sub_types,category,full_address,borough,street,city,postal_code,state,country,country_code,timezone,lat,lon,review_url,reviews_id,total_reviews,average_rating,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,working_hours,about,description,logo_url,photos_count,photo_url,street_view,price_range,business_status,is_verified,owner_title,owner_link,owner_id,reserving_table_links,booking_appointment_link,place_id,google_id,place_cid
schools near los angeles,https://www.google.com/maps?cid=5984931226947705070,Academy of Media Arts High School,academyofmediaarts.org, (424) 253-8984,High school,"High school, Charter school, Public educational institution, School",High school,"345 S Figueroa St, Los Angeles, CA 90071",Financial District,345 S Figueroa St,Los Angeles,90071,California,United States,US,America/Los_Angeles,34.054276,-118.255787,https://search.google.com/local/reviews?placeid=ChIJy0rjw9C5woAR7lhcyz2_DlM&q=schools+near+los+angeles&authuser=0&hl=en&gl=US,5984931226947705070,8,4.0,"{1: 2, 2: 0, 3: 0, 4: 0, 5: 6}",2,0,0,0,6,"{'Friday': '8AM–4:30PM', 'Saturday': 'Closed', 'Sunday': 'Closed', 'Monday': '8AM–4:30PM', 'Tuesday': '8AM–4:30PM', 'Wednesday': '8AM–4:30PM', 'Thursday': '8AM–4:30PM'}","{'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}",,https://lh5.googleusercontent.com/-1SyRBHvVc0Y/AAAAAAAAAAI/AAAAAAAAAAA/tzxyF9DXyx0/s44-p-k-no-ns-nd/photo.jpg,37+,https://lh5.googleusercontent.com/p/AF1QipPW30A75COVKNe1Bg116aV5VQlyn6LW2ce1sLr-=w1600-h1000-k-no,,,Operational,True,Academy of Media Arts High School (Owner),https://www.google.com/maps/contrib/110778156474440537522,110778156474440537522,,,ChIJy0rjw9C5woAR7lhcyz2_DlM,0x80c2b9d0c3e34acb:0x530ebf3dcb5c58ee,5984931226947705070
schools near los angeles,https://www.google.com/maps?cid=14648491803334526168,Los Angeles School of Global Studies,lasgs.net, (213) 240-3850,High school,High school,High school,"1341-1399 W 3rd St, Los Angeles, CA 90017",Westlake North,1341-1399 W 3rd St,Los Angeles,90017,California,United States,US,America/Los_Angeles,34.0583416,-118.26100609999999,,-3798252270375025448,,,,,,,,,,"{'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}",,,,,,,Operational,False,Los Angeles School of Global Studies (Owner),,,,,ChIJPy-f067HwoAR2MT5IK_lScs,0x80c2c7aed39f2f3f:0xcb49e5af20f9c4d8,14648491803334526168
schools near los angeles,https://www.google.com/maps?cid=5069264126793874052,UCLA Community School,uclacs.org, (213) 480-3750,Community school,"Community school, Elementary school",Community school,"700 S Mariposa Ave, Los Angeles, CA 90005",Koreatown,700 S Mariposa Ave,Los Angeles,90005,California,United States,US,America/Los_Angeles,34.0594482,-118.2980346,https://search.google.com/local/reviews?placeid=ChIJ9_ex5H3HwoARhPotft2kWUY&q=schools+near+los+angeles&authuser=0&hl=en&gl=US,5069264126793874052,21,4.4,"{1: 3, 2: 0, 3: 0, 4: 1, 5: 17}",3,0,0,1,17,,"{'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}",,,1,,,,Operational,False,UCLA Community School (Owner),,,,,ChIJ9_ex5H3HwoARhPotft2kWUY,0x80c2c77de4b1f7f7:0x4659a4dd7e2dfa84,5069264126793874052
schools near los angeles,https://www.google.com/maps?cid=14659023899390485698,Stella High Charter Academy,brightstarschools.org, (424) 789-8337,High school,"High school, Charter school, Public educational institution",High school,"1600 W Imperial Hwy, Los Angeles, CA 90047",South Los Angeles,1600 W Imperial Hwy,Los Angeles,90047,California,United States,US,America/Los_Angeles,33.9276985,-118.30509479999999,https://search.google.com/local/reviews?placeid=ChIJBRdGUNm2woARwqQh1ZFQb8s&q=schools+near+los+angeles&authuser=0&hl=en&gl=US,-3787720174319065918,70,4.3,"{1: 6, 2: 5, 3: 3, 4: 7, 5: 49}",6,5,3,7,49,"{'Friday': '7:30AM–4:30PM', 'Saturday': 'Closed', 'Sunday': 'Closed', 'Monday': '7:30AM–4:30PM', 'Tuesday': '7:30AM–4:30PM', 'Wednesday': '7:30AM–4:30PM', 'Thursday': '7:30AM–4:30PM'}","{'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}",,https://lh5.googleusercontent.com/-jP9uZvp9qmM/AAAAAAAAAAI/AAAAAAAAAAA/m3rObg-vbIc/s44-p-k-no-ns-nd/photo.jpg,2,https://lh5.googleusercontent.com/p/AF1QipNGNigHv_Lbas8dN2kcj3oY3pqBvBpy1GhyPuDI=w1600-h1000-k-no,,,Operational,True,Stella High Charter Academy (Owner),https://www.google.com/maps/contrib/109366920386733162141,109366920386733162141,,,ChIJBRdGUNm2woARwqQh1ZFQb8s,0x80c2b6d950461705:0xcb6f5091d521a4c2,14659023899390485698
schools near los angeles,https://www.google.com/maps?cid=11443450824907220815,Castelar Elementary School,schoolloop.com, (213) 626-3674,Elementary school,"Elementary school, School",Elementary school,"840 Yale St, Los Angeles, CA 90012",Chinatown,840 Yale St,Los Angeles,90012,California,United States,US,America/Los_Angeles,34.064301199999996,-118.23968789999999,https://search.google.com/local/reviews?placeid=ChIJqd6W9FnGwoART-c-L-VNz54&q=schools+near+los+angeles&authuser=0&hl=en&gl=US,-7003293248802330801,12,4.6,"{1: 0, 2: 1, 3: 0, 4: 2, 5: 9}",0,1,0,2,9,,"{'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}",,,10,https://lh5.googleusercontent.com/p/AF1QipNmwIxKUwU5C-9XVkMITdTu1FFQzVx499yvRVny=w1600-h1000-k-no,,,Operational,False,Castelar Elementary School (Owner),,,,,ChIJqd6W9FnGwoART-c-L-VNz54,0x80c2c659f496dea9:0x9ecf4de52f3ee74f,11443450824907220815
schools near los angeles,https://www.google.com/maps?cid=8965646463094170087,Santee High School,santeefalcons.org, (213) 763-1000,High school,"High school, Public educational institution",High school,"1921 Maple Ave, Los Angeles, CA 90011",South Los Angeles,1921 Maple Ave,Los Angeles,90011,California,United States,US,America/Los_Angeles,34.0284301,-118.26290429999999,https://search.google.com/local/reviews?placeid=ChIJDSzz49DHwoAR5yF3xvRfbHw&q=schools+near+los+angeles&authuser=0&hl=en&gl=US,8965646463094170087,52,4.3,"{1: 6, 2: 1, 3: 1, 4: 5, 5: 39}",6,1,1,5,39,"{'Friday': '8AM–2:45PM', 'Saturday': 'Closed', 'Sunday': 'Closed', 'Monday': '8AM–2:45PM', 'Tuesday': '8AM–2:45PM', 'Wednesday': '8AM–2:45PM', 'Thursday': '8AM–2:45PM'}","{'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}",,,19,https://lh5.googleusercontent.com/p/AF1QipOnNxf77jEHzO-Q0LKKaB-cyClccnT4UjNWTg2O=w1600-h1000-k-no,,,Operational,False,Santee High School (Owner),,,,,ChIJDSzz49DHwoAR5yF3xvRfbHw,0x80c2c7d0e3f32c0d:0x7c6c5ff4c67721e7,8965646463094170087
schools near los angeles,https://www.google.com/maps?cid=4780180751903029748,Matrix for Success Academy,matrix4success.org, (323) 897-5971,High school,"High school, Charter school",High school,"1010 E 34th St, Los Angeles, CA 90011",South Los Angeles,1010 E 34th St,Los Angeles,90011,California,United States,US,America/Los_Angeles,34.0126766,-118.2578539,https://search.google.com/local/reviews?placeid=ChIJZefL7KbJwoAR9PlWPxGdVkI&q=schools+near+los+angeles&authuser=0&hl=en&gl=US,4780180751903029748,6,4.3,"{1: 1, 2: 0, 3: 0, 4: 0, 5: 5}",1,0,0,0,5,"{'Friday': '7:30AM–4PM', 'Saturday': 'Closed', 'Sunday': 'Closed', 'Monday': '7:30AM–4PM', 'Tuesday': '7:30AM–4PM', 'Wednesday': '7:30AM–4PM', 'Thursday': '7:30AM–4PM'}","{'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}",,https://lh6.googleusercontent.com/-JueT6HIe4xU/AAAAAAAAAAI/AAAAAAAAAAA/YzsOkA50oas/s44-p-k-no-ns-nd/photo.jpg,7,https://lh5.googleusercontent.com/p/AF1QipPfZxkepwfnGAt7jySUqmDisIicpXq7IHnjHihV=w1600-h1000-k-no,,,Operational,True,Matrix for Success Academy (Owner),https://www.google.com/maps/contrib/106840138458759371344,106840138458759371344,,,ChIJZefL7KbJwoAR9PlWPxGdVkI,0x80c2c9a6eccbe765:0x42569d113f56f9f4,4780180751903029748
schools near los angeles,https://www.google.com/maps?cid=8953143243888410309,Wallis Annenberg High School,accelerated.org, (323) 235-6343,High school,High school,High school,"4000 S Main St, Los Angeles, CA 90037",South Los Angeles,4000 S Main St,Los Angeles,90037,California,United States,US,America/Los_Angeles,34.010732,-118.2737664,,8953143243888410309,,,,,,,,,"{'Friday': '7AM–4:30PM', 'Saturday': 'Closed', 'Sunday': 'Closed', 'Monday': '7AM–4:30PM', 'Tuesday': '7AM–4:30PM', 'Wednesday': '7AM–4:30PM', 'Thursday': '7AM–4:30PM'}",{'accessibility': {'Wheelchair accessible entrance': True}},,,,,,,Operational,False,Wallis Annenberg High School (Owner),,,,,ChIJRaiVPA7JwoARxT4oM1j0P3w,0x80c2c90e3c95a845:0x7c3ff45833283ec5,8953143243888410309
schools near los angeles,https://www.google.com/maps?cid=8052369180314660346,Alta Vista Innovation High - Los Angeles,innovationaltavista.org, (855) 727-3620,High school,High school,High school,"4112 S Main St, Los Angeles, CA 90037",South Los Angeles,4112 S Main St,Los Angeles,90037,California,United States,US,America/Los_Angeles,34.0086813,-118.273732,https://search.google.com/local/reviews?placeid=ChIJr2Luem3IwoAR-m31MBvDv28&q=schools+near+los+angeles&authuser=0&hl=en&gl=US,8052369180314660346,2,5.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 2}",0,0,0,0,2,"{'Friday': '8AM–5PM', 'Saturday': 'Closed', 'Sunday': 'Closed', 'Monday': '8AM–5PM', 'Tuesday': '8AM–5PM', 'Wednesday': '8AM–5PM', 'Thursday': '8AM–5PM'}","{'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}",,,,,,,Operational,False,Alta Vista Innovation High - Los Angeles (Owner),,,,,ChIJr2Luem3IwoAR-m31MBvDv28,0x80c2c86d7aee62af:0x6fbfc31b30f56dfa,8052369180314660346
schools near los angeles,https://www.google.com/maps?cid=6586108109609807920,East Los Angeles Renaissance,schoolloop.com, (323) 265-6760,High school,High school,High school,"4211 Dozier St, Los Angeles, CA 90063",,4211 Dozier St,Los Angeles,90063,California,United States,US,America/Los_Angeles,34.0417787,-118.17501349999999,https://search.google.com/local/reviews?placeid=ChIJWUj7NGLPwoARMLCcVW6OZls&q=schools+near+los+angeles&authuser=0&hl=en&gl=US,6586108109609807920,4,4.5,"{1: 0, 2: 0, 3: 0, 4: 2, 5: 2}",0,0,0,2,2,,"{'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}",,,2,https://lh5.googleusercontent.com/p/AF1QipPGqFFzzK2MiDvmSynlFbqV1eFhJJcBJgfUjGus=w1600-h1000-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GpdctLjJOKWxiXeQhVuaHg&cb_client=search.gws-prod.gps&w=1000&h=768&yaw=1.5293694&pitch=0&thumbfov=100,,Operational,False,East Los Angeles Renaissance (Owner),,,,,ChIJWUj7NGLPwoARMLCcVW6OZls,0x80c2cf6234fb4859:0x5b668e6e559cb030,6586108109609807920
schools near los angeles,https://www.google.com/maps?cid=11695072454751765927,Dorris Place Elementary School,dorris-lausd-ca.schoolloop.com, (323) 222-9185,Elementary school,Elementary school,Elementary school,"2225 Dorris Pl, Los Angeles, CA 90031",Echo Park,2225 Dorris Pl,Los Angeles,90031,California,United States,US,America/Los_Angeles,34.0913281,-118.2378605,https://search.google.com/local/reviews?placeid=ChIJUfQl8sLGwoARp0XvN28-TaI&q=schools+near+los+angeles&authuser=0&hl=en&gl=US,-6751671618957785689,8,4.6,"{1: 0, 2: 0, 3: 1, 4: 1, 5: 6}",0,0,1,1,6,"{'Friday': '9AM–5PM', 'Saturday': 'Closed', 'Sunday': 'Closed', 'Monday': '9AM–5PM', 'Tuesday': '9AM–5PM', 'Wednesday': '9AM–5PM', 'Thursday': '9AM–5PM'}","{'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}",,,,,,,Operational,False,Dorris Place Elementary School (Owner),,,,,ChIJUfQl8sLGwoARp0XvN28-TaI,0x80c2c6c2f225f451:0xa24d3e6f37ef45a7,11695072454751765927
schools near los angeles,https://www.google.com/maps?cid=13728234845081733666,New Los Angeles Charter Middle School,newlosangeles.org, (323) 939-6400,Middle school,"Middle school, Charter school, Elementary school",Middle school,"1919 S Burnside Ave, Los Angeles, CA 90016",Mid City,1919 S Burnside Ave,Los Angeles,90016,California,United States,US,America/Los_Angeles,34.0405831,-118.3580205,https://search.google.com/local/reviews?placeid=ChIJ88ITdQi5woARIoo8Ntt8hL4&q=schools+near+los+angeles&authuser=0&hl=en&gl=US,-4718509228627817950,21,4.6,"{1: 1, 2: 1, 3: 1, 4: 0, 5: 18}",1,1,1,0,18,"{'Friday': '9AM–5PM', 'Saturday': 'Closed', 'Sunday': 'Closed', 'Monday': '9AM–5PM', 'Tuesday': '9AM–5PM', 'Wednesday': '9AM–5PM', 'Thursday': '9AM–5PM'}","{'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}",,,,,,,Operational,False,New Los Angeles Charter Middle School (Owner),,,,,ChIJ88ITdQi5woARIoo8Ntt8hL4,0x80c2b9087513c2f3:0xbe847cdb363c8a22,13728234845081733666
schools near los angeles,https://www.google.com/maps?cid=14031351828363644465,Tenth Street Elementary School,schoolloop.com, (213) 380-8990,Elementary school,"Elementary school, Middle school, Public educational institution, School",Elementary school,"1000 Grattan St, Los Angeles, CA 90015",Westlake,1000 Grattan St,Los Angeles,90015,California,United States,US,America/Los_Angeles,34.0483172,-118.27323519999999,https://search.google.com/local/reviews?placeid=ChIJe3BQHL3HwoARMY4kiCVgucI&q=schools+near+los+angeles&authuser=0&hl=en&gl=US,-4415392245345907151,23,4.2,"{1: 2, 2: 2, 3: 1, 4: 3, 5: 15}",2,2,1,3,15,,"{'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}",,,5,https://lh5.googleusercontent.com/p/AF1QipOM83Q2SL60d79NVCzgaPxZGGampVfRSJFChanQ=w1600-h1000-k-no,,,Operational,False,Tenth Street Elementary School (Owner),,,,,ChIJe3BQHL3HwoARMY4kiCVgucI,0x80c2c7bd1c50707b:0xc2b9602588248e31,14031351828363644465
schools near los angeles,https://www.google.com/maps?cid=6405537385409844445,Utah Street Elementary School,utahspanschool.net, (323) 261-1171,Elementary school,"Elementary school, School",Elementary school,"255 Gabriel Garcia Marquez St, Los Angeles, CA 90033",Central LA,255 Gabriel Garcia Marquez St,Los Angeles,90033,California,United States,US,America/Los_Angeles,34.049062,-118.224583,https://search.google.com/local/reviews?placeid=ChIJi4FVahTGwoAR3ZTWZFAK5Vg&q=schools+near+los+angeles&authuser=0&hl=en&gl=US,6405537385409844445,13,4.0,"{1: 2, 2: 1, 3: 1, 4: 0, 5: 9}",2,1,1,0,9,,"{'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}",,,3,https://lh5.googleusercontent.com/p/AF1QipMwuOsIZhhNojnTX3GEhL0Dh4dRhreGJnUMFr1k=w1600-h1000-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FGGyu_3XAiBdct5TD0AcVQ&cb_client=search.gws-prod.gps&w=1000&h=768&yaw=288.86215&pitch=0&thumbfov=100,,Operational,False,Utah Street Elementary School (Owner),,,,,ChIJi4FVahTGwoAR3ZTWZFAK5Vg,0x80c2c6146a55818b:0x58e50a5064d694dd,6405537385409844445
schools near los angeles,https://www.google.com/maps?cid=16690563855668221979,LAUSD,schoolloop.com, (323) 565-4600,High school,High school,High school,"8800 San Pedro St, Los Angeles, CA 90003",South Los Angeles,8800 San Pedro St,Los Angeles,90003,California,United States,US,America/Los_Angeles,33.9573706,-118.2674368,https://search.google.com/local/reviews?placeid=ChIJhTeGZ5bJwoARGxgUdmXLoOc&q=schools+near+los+angeles&authuser=0&hl=en&gl=US,-1756180218041329637,22,3.5,"{1: 6, 2: 2, 3: 1, 4: 2, 5: 11}",6,2,1,2,11,"{'Friday': '8:30AM–4:30PM', 'Saturday': 'Closed', 'Sunday': 'Closed', 'Monday': '8:30AM–4:30PM', 'Tuesday': '8:30AM–4:30PM', 'Wednesday': '8:30AM–4:30PM', 'Thursday': '8:30AM–4:30PM'}","{'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}",,https://lh5.googleusercontent.com/-YGbWukTJdvM/AAAAAAAAAAI/AAAAAAAAAAA/qBPm9bvn-lY/s44-p-k-no-ns-nd/photo.jpg,5,https://lh5.googleusercontent.com/p/AF1QipPZMrC_S1f7ZKBnS9qE1W9jM-gJPWSnH69C2dVL=w1600-h1000-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l5U3ltISTTnKhBhl8O9S9g&cb_client=search.gws-prod.gps&w=1000&h=768&yaw=142.63881&pitch=0&thumbfov=100,,Operational,True,LAUSD (Owner),https://www.google.com/maps/contrib/107856283242827194083,107856283242827194083,,,ChIJhTeGZ5bJwoARGxgUdmXLoOc,0x80c2c99667863785:0xe7a0cb657614181b,16690563855668221979
schools near los angeles,https://www.google.com/maps?cid=14093310010030805939,International School of Los Angeles / Lycée International,internationalschool.la, (323) 665-4526,Elementary school,"Elementary school, Bilingual school, French language school, International school, Language school, Preschool, Private educational institution",Elementary school,"4155 Russell Ave, Los Angeles, CA 90027",Los Feliz,4155 Russell Ave,Los Angeles,90027,California,United States,US,America/Los_Angeles,34.104534,-118.279716,https://search.google.com/local/reviews?placeid=ChIJb_18JbTAwoARs9NX2ch-lcM&q=schools+near+los+angeles&authuser=0&hl=en&gl=US,-4353434063678745677,3,4.7,"{1: 0, 2: 0, 3: 0, 4: 1, 5: 2}",0,0,0,1,2,"{'Friday': '7:30AM–6PM', 'Saturday': 'Closed', 'Sunday': 'Closed', 'Monday': '7:30AM–6PM', 'Tuesday': '7:30AM–6PM', 'Wednesday': '7:30AM–6PM', 'Thursday': '7:30AM–6PM'}","{'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}",,https://lh3.googleusercontent.com/-u_AukpvxcL4/AAAAAAAAAAI/AAAAAAAAAAA/ob07mpEkHhA/s44-p-k-no-ns-nd/photo.jpg,23,https://lh5.googleusercontent.com/p/AF1QipPknYI01lybjRB4h0HXfWLjPu-58flTJrplgyr_=w1600-h1000-k-no,,,Operational,True,International School of Los Angeles / Lycée International (Owner),https://www.google.com/maps/contrib/112871349045114698511,112871349045114698511,,,ChIJb_18JbTAwoARs9NX2ch-lcM,0x80c2c0b4257cfd6f:0xc3957ec8d957d3b3,14093310010030805939
schools near los angeles,https://www.google.com/maps?cid=15908396393844111588,Our Lady of Guadalupe School - Los Angeles,olglions.org, (323) 269-4998,Catholic school,"Catholic school, Education center, Educational institution, Elementary school, Kindergarten, Middle school, Non-profit organization, Preschool, Private educational institution, Religious institution, School",Catholic school,"436 N Hazard Ave, Los Angeles, CA 90063",,436 N Hazard Ave,Los Angeles,90063,California,United States,US,America/Los_Angeles,34.0416534,-118.1796263,https://search.google.com/local/reviews?placeid=ChIJZ1JbyGHPwoAR5Pgu4Tv6xdw&q=schools+near+los+angeles&authuser=0&hl=en&gl=US,-2538347679865440028,12,2.9,"{1: 5, 2: 0, 3: 2, 4: 1, 5: 4}",5,0,2,1,4,"{'Friday': '7:30AM–4PM', 'Saturday': 'Closed', 'Sunday': 'Closed', 'Monday': '7:30AM–4PM', 'Tuesday': '7:30AM–4PM', 'Wednesday': '7:30AM–4PM', 'Thursday': '7:30AM–4PM'}","{'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}",,https://lh6.googleusercontent.com/-a5XdQOq1PoM/AAAAAAAAAAI/AAAAAAAAAAA/p000qbQxdCA/s44-p-k-no-ns-nd/photo.jpg,74+,https://lh5.googleusercontent.com/p/AF1QipNr-x2oLA0Waw_0I58toE9LhfamDrorbXWCsYBz=w1600-h1000-k-no,,,Operational,True,Our Lady of Guadalupe School - Los Angeles (Owner),https://www.google.com/maps/contrib/111057174820111994904,111057174820111994904,,,ChIJZ1JbyGHPwoAR5Pgu4Tv6xdw,0x80c2cf61c85b5267:0xdcc5fa3be12ef8e4,15908396393844111588
schools near los angeles,https://www.google.com/maps?cid=2123308430429103434,PUC eCALS High School,pucschools.org, (323) 276-5525,High school,"High school, Charter school, Public educational institution, School",High school,"2050 N San Fernando Rd, Los Angeles, CA 90065",Glassell Park,2050 N San Fernando Rd,Los Angeles,90065,California,United States,US,America/Los_Angeles,34.102598,-118.239055,https://search.google.com/local/reviews?placeid=ChIJJS2RGs_GwoARSqVRiMSBdx0&q=schools+near+los+angeles&authuser=0&hl=en&gl=US,2123308430429103434,2,5.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 2}",0,0,0,0,2,"{'Friday': '8AM–4:30PM', 'Saturday': 'Closed', 'Sunday': 'Closed', 'Monday': '8AM–4:30PM', 'Tuesday': '8AM–4:30PM', 'Wednesday': '8AM–4:30PM', 'Thursday': '8AM–4:30PM'}","{'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}",,https://lh5.googleusercontent.com/-duRHGv91FxY/AAAAAAAAAAI/AAAAAAAAAAA/VEVFUGmceRA/s44-p-k-no-ns-nd/photo.jpg,6,https://lh5.googleusercontent.com/p/AF1QipNQozGh52FMF_GzJDugLHGIsUs6Lqcxf3vHxSFL=w1600-h1000-k-no,,,Operational,True,PUC eCALS High School (Owner),https://www.google.com/maps/contrib/104535017302954839251,104535017302954839251,,,ChIJJS2RGs_GwoARSqVRiMSBdx0,0x80c2c6cf1a912d25:0x1d7781c48851a54a,2123308430429103434
schools near los angeles,https://www.google.com/maps?cid=618902832507393921,Page Academy Private School,pageacademyca.com, (323) 463-5118,Middle school,"Middle school, After school program, Elementary school, Preschool, Private educational institution",Middle school,"565 N Larchmont Blvd, Los Angeles, CA 90004",Greater Wilshire / Hancock Park,565 N Larchmont Blvd,Los Angeles,90004,California,United States,US,America/Los_Angeles,34.0808445,-118.3240493,https://search.google.com/local/reviews?placeid=ChIJQb3oMMi4woARgRcW2tjIlgg&q=schools+near+los+angeles&authuser=0&hl=en&gl=US,618902832507393921,11,4.0,"{1: 1, 2: 2, 3: 0, 4: 1, 5: 7}",1,2,0,1,7,"{'Friday': '6:30AM–6:30PM', 'Saturday': 'Closed', 'Sunday': 'Closed', 'Monday': '6:30AM–6:30PM', 'Tuesday': '6:30AM–6:30PM', 'Wednesday': '6:30AM–6:30PM', 'Thursday': '6:30AM–6:30PM'}","{'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}",,https://lh4.googleusercontent.com/-nti6LMNbogg/AAAAAAAAAAI/AAAAAAAAAAA/yJvAq-VeDJA/s44-p-k-no-ns-nd/photo.jpg,15,https://lh5.googleusercontent.com/p/AF1QipOmeVbUNVfoX27j9d3Mh4R7dTA3gOQc4R0T9nw=w1600-h1000-k-no,,,Operational,True,Page Academy Private School (Owner),https://www.google.com/maps/contrib/108736737987995351463,108736737987995351463,,,ChIJQb3oMMi4woARgRcW2tjIlgg,0x80c2b8c830e8bd41:0x896c8d8da161781,618902832507393921
